system_id,system_name,system_size_watts,postcode,orientation,num_outputs,last_output,panel,inverter,distance_km,latitude,longitude,query_latitude,query_longitude,query_grid_index
3984,Mr Magoo's power house,4000,United Kingdom NE38,S,2298,79 weeks ago,JA Solar JAM6-60 250 SI,Fronius IG TL 3.6,13.2,54.8822,-1.520086,54.98517932618938,-1.622369738839124,146
4768,catchingsun,3420,United Kingdom NE65,S,1,399 weeks ago,upsolar,power one,8.3,55.31,-1.75,55.30287334244198,-1.6193599789487263,147
13244,alzpowerstation,4000,United Kingdom NE63,S,52,343 weeks ago,canadian solar,power one aurora,15.2,55.17,-1.56,55.30287334244198,-1.6193599789487263,147
8570,Stakeford Solar Station,3570,United Kingdom NE62,SW,0,No Outputs,LG,Power-One PVI 3600,16.0,55.16,-1.59,55.30287334244198,-1.6193599789487263,147
15479,Dire Straits,4000,United Kingdom NE22,S,1,340 weeks ago,Sharp NU-R250J,SMA Sunny Boy 4000,19.4,55.13,-1.58,55.30287334244198,-1.6193599789487263,147
5908,sopheter,3995,United Kingdom NE23,SE,41,383 weeks ago,Suntech STP235,Power One PVI 3.6-OUTD-FS,23.9,55.088853,-1.582534,55.30287334244198,-1.6193599789487263,147
33984,5 Barrowburn,4000,United Kingdom NE23,SE,0,No Outputs,pangea gallium doped,aurora,24.9,55.08,-1.58,55.30287334244198,-1.6193599789487263,147
5530,Hydroteam,3500,United Kingdom PO16,S,1,392 weeks ago,Sanyo Hit,SMA,0.3,50.85,-1.15,50.85104823494789,-1.1544490688634421,148
26125,withchimney,2650,United Kingdom PO16,SE,40,288 weeks ago,renesola ,solaredge,0.3,50.85,-1.15,50.85104823494789,-1.1544490688634421,148
46883,PCC,4500,United Kingdom PO16,S,0,No Outputs,Sharp,SMA Sunny Boy 1700,0.3,50.85,-1.15,50.85104823494789,-1.1544490688634421,148
35340,Windsor_Cinema,2700,United Kingdom PO16,S,568,145 weeks ago,5xSeraphim 320w + 5xSharp 220w,SamilPower Solar River 2K8,0.3,50.85,-1.15,50.85104823494789,-1.1544490688634421,148
61309,wicormill,2800,United Kingdom PO16,SW,1,47 weeks ago,JA Solar 280W,Solis,0.3,50.85,-1.15,50.85104823494789,-1.1544490688634421,148
66977,Number14,3700,United Kingdom PO16,S,0,No Outputs,Sunpower,Solis 4G,0.3,50.85,-1.15,50.85104823494789,-1.1544490688634421,148
5130,Portchester,3840,United Kingdom PO16,S,96,385 weeks ago,Moser Baer,Mastervolt Sunmaster XS6500,2.4,50.844364,-1.122159,50.85104823494789,-1.1544490688634421,148
15033,Wickham1,4000,United Kingdom PO17,SW,413,342 weeks ago,Samsung MBA1AG250,Fronius IG TL 3.6,3.2,50.88,-1.16,50.85104823494789,-1.1544490688634421,148
5868,The Studio,3700,United Kingdom PO17,SW,1,389 weeks ago,Bauer Solartechnik GmbH,Sunny Boy SB 4000TL-20,3.2,50.88,-1.16,50.85104823494789,-1.1544490688634421,148
5613,west wind,3982,United Kingdom PO17,S,1,391 weeks ago,sharp,sharp,3.2,50.88,-1.16,50.85104823494789,-1.1544490688634421,148
27816,Whitehouse_1,4000,United Kingdom PO15,SE,1,279 weeks ago,Sunworld,SMA 4000TL,4.0,50.86,-1.21,50.85104823494789,-1.1544490688634421,148
3297,Lou-Magoo,4800,United Kingdom PO15,N,1,414 weeks ago,Lou-Magoo,Lou-Magoo,4.0,50.86,-1.21,50.85104823494789,-1.1544490688634421,148
32498,Phil Home,4000,United Kingdom PO15,S,1138,Today,,Energy Monitor,4.0,50.86,-1.21,50.85104823494789,-1.1544490688634421,148
19968,Dunks Gen,4000,United Kingdom PO15,S,1194,147 weeks ago,Ecsolar,Samil Solar River 3680TL,4.0,50.86,-1.21,50.85104823494789,-1.1544490688634421,148
39499,Steino,2500,United Kingdom PO15,SE,922,109 weeks ago,Suntech 250,Power One ,4.0,50.86,-1.21,50.85104823494789,-1.1544490688634421,148
26145,RoseysPV,3780,United Kingdom PO15,S,0,No Outputs,yingli,SMA 3600TL,4.0,50.86,-1.21,50.85104823494789,-1.1544490688634421,148
27561,Deal East/West 20,5000,United Kingdom PO14,EW,857,130 weeks ago,Suntech Poly - STP250 - 20/Wd,SMA - 3600TL,4.5,50.83,-1.21,50.85104823494789,-1.1544490688634421,148
16465,Deal East/West,4000,United Kingdom PO14,EW,372,281 weeks ago,Suntech Poly - STP250 - 20/Wd,SMA - 3600TL,4.5,50.83,-1.21,50.85104823494789,-1.1544490688634421,148
57523,MiddleMead,4000,United Kingdom PO14,S,340,Today,ECO Future Industries,SamilPower 4000TL-D,4.5,50.83,-1.21,50.85104823494789,-1.1544490688634421,148
4619,Country View,3750,United Kingdom PO14,S,1685,161 weeks ago,SANYO HIT-H250-E01,SMA Sunny Boy 4000TL,4.5,50.83,-1.21,50.85104823494789,-1.1544490688634421,148
45071,PO14 3EL,3750,United Kingdom PO14,SE,0,No Outputs,,TRANEGY,4.5,50.83,-1.21,50.85104823494789,-1.1544490688634421,148
43035,Gosport,2000,United Kingdom PO13,EW,1,184 weeks ago,ET Solar,Trannergy/PV14000TL,4.7,50.81,-1.17,50.85104823494789,-1.1544490688634421,148
39173,courtbarner,4000,United Kingdom PO13,SE,1,210 weeks ago,ying li,SMA Sunnyboy 3600TL,4.7,50.81,-1.17,50.85104823494789,-1.1544490688634421,148
6217,Broadway Home,3680,United Kingdom PO13,S,1020,264 weeks ago,Sharp ND-E230,SMA Sunny Boy 4000,4.7,50.81,-1.17,50.85104823494789,-1.1544490688634421,148
8011,The Oakes,3402,United Kingdom PO14,S,273,372 weeks ago,SMA,Sunnyboy ,5.3,50.831328000000006,-1.2232180000000001,50.85104823494789,-1.1544490688634421,148
8577,Pete's PV,4000,United Kingdom PO13,SE,14,371 weeks ago,Ying Li,SMA 3600TL,5.7,50.807235,-1.197582,50.85104823494789,-1.1544490688634421,148
5258,south9west7,3680,United Kingdom PO6,SW,109,380 weeks ago,NSI,Diehl Ako 3800s,6.7,50.84,-1.06,50.85104823494789,-1.1544490688634421,148
47729,home 83,2750,United Kingdom PO12,SE,1,151 weeks ago,sony,enecsys,6.9,50.79,-1.14,50.85104823494789,-1.1544490688634421,148
24522,AEK,3924,United Kingdom PO12,S,426,237 weeks ago,sunpower,samil 4000 TL,6.9,50.79,-1.14,50.85104823494789,-1.1544490688634421,148
15093,lichfield drive,3840,United Kingdom PO12,EW,1,341 weeks ago,not sure,enecsys,6.9,50.79,-1.14,50.85104823494789,-1.1544490688634421,148
37515,faerieM,3760,United Kingdom RG25,SE,118,84 weeks ago,samsung,sma,5.7,51.22,-1.16,51.16893640062724,-1.1486507811506674,149
10312,Sundog PV,2990,United Kingdom RG25,S,2699,2 days ago,Dimplex DXPVM230P6-30,SMA Sunny Boy 3000HF,5.7,51.22,-1.16,51.16893640062724,-1.1486507811506674,149
2173,The Kennel,3185,United Kingdom RG22,SW,2674,9 weeks ago,Sharp NU-240,SMA SunnyBoy 3000HF,7.2,51.232087,-1.1285020000000001,51.16893640062724,-1.1486507811506674,149
6030,Basingstoke The Crofts 3.12Kw,3120,United Kingdom RG22,SE,28,385 weeks ago,REC PE 240 BLACK,Sunny Boy 2500,9.2,51.25,-1.12,51.16893640062724,-1.1486507811506674,149
